idueberfes;festueber;festuebtxt;geo_point_2d;geo_shape;verbindli;schutzzwec;rekurshaen;bezeichnng;idgeschae;geschaesta;datumstat;geolink;geschaebez;bemerkung
43547394757210347738775553;Baumbestand;Schutz des Baumbestandes;47.579306518128924, 7.64063797317031;"{""coordinates"": [[[7.64027223808864, 47.57904790848242], [7.64004273374125, 47.57935459431439], [7.640038131496806, 47.57936075394883], [7.640038184697342, 47.579360762850484], [7.640038211144677, 47.579360726830004], [7.640217650814987, 47.579385697476305], [7.640391041526326, 47.57946648406906], [7.640541787445772, 47.57955179751946], [7.640554491788066, 47.57960023339318], [7.640608240543256, 47.57963446001071], [7.640623034959353, 47.57962410960685], [7.640623154891417, 47.579624190341804], [7.640724976184083, 47.5796889209671], [7.640719383275804, 47.57969320267008], [7.640866152126169, 47.579787974946306], [7.640865184865908, 47.57978877706337], [7.640878349801793, 47.579797370131274], [7.640965063067262, 47.579950732440864], [7.640958782915344, 47.579952551083416], [7.640959574880449, 47.57995459127047], [7.640967051293224, 47.57995277054877], [7.640975215914585, 47.57997117539761], [7.64097957424585, 47.5799743066138], [7.641030050147619, 47.57972053436833], [7.641029749705667, 47.579466400681234], [7.641028945292709, 47.57943657905948], [7.64102661251188, 47.57940680506296], [7.64102273814241, 47.57937709670181], [7.641017335649247, 47.57934749892086], [7.641010405171508, 47.5793180476944], [7.641001946814128, 47.57928877000292], [7.64099200065926, 47.5792597197386], [7.640980566777496, 47.57923091488812], [7.640967645341811, 47.579202400419256], [7.640953263074127, 47.57917421225973], [7.640937433370496, 47.57914637736674], [7.64092018295257, 47.57911893166802], [7.640901525284382, 47.5790919201079], [7.640881487019005, 47.57906536062675], [7.640860081586046, 47.579039289175235], [7.64083736225549, 47.57901373264114], [7.640764157559966, 47.57893460750662], [7.640748224040539, 47.57891790693537], [7.640731613822971, 47.57890151332155], [7.64071435349063, 47.57888542661873], [7.64069642988868, 47.57886968282409], [7.640677882857803, 47.57885427287466], [7.640658712466368, 47.578839214757195], [7.640638932074186, 47.57882452643568], [7.64061855497287, 47.578810207886754], [7.640590759287358, 47.57879188203122], [7.640561995999917, 47.57877425935392], [7.64027223808864, 47.57904790848242]]], ""type"": ""Polygon""}";Festlegung;;FALSE;;43497440974258742272999425;Rechtskraft;2017-01-01T00:00:00+00:00;https://oereblex.bs.ch/api/geolinks/96.html;ZP Gesamtrevision Riehen - 2017-01-01;
43548003499764780153978881;Baumbestand;Schutz des Baumbestandes;47.58002874859759, 7.656179293628097;"{""coordinates"": [[[7.65612481477749, 47.58000173729975], [7.656092286182552, 47.58015724477552], [7.656080301150926, 47.58022017792807], [7.656077737492354, 47.58023361926875], [7.65620197244761, 47.580251950027154], [7.65623911644722, 47.580015904522625], [7.656266984364135, 47.57983891082561], [7.656276860313983, 47.57980314249229], [7.656177174202459, 47.57979078269686], [7.656149824334435, 47.579896131782185], [7.656125010776908, 47.58000090951528], [7.65612481477749, 47.58000173729975]]], ""type"": ""Polygon""}";Festlegung;;FALSE;;43497440974258742272999425;Rechtskraft;2017-01-01T00:00:00+00:00;https://oereblex.bs.ch/api/geolinks/96.html;ZP Gesamtrevision Riehen - 2017-01-01;
43547505437674789996085249;Baumbestand;Schutz des Baumbestandes;47.57453503336897, 7.642123399024865;"{""coordinates"": [[[7.641887710245184, 47.575152615991], [7.641902256128295, 47.57514370482821], [7.642171962784368, 47.575345348680514], [7.642173202212913, 47.57534623688833], [7.64217448141035, 47.575347098045505], [7.642175800376692, 47.57534793215206], [7.642177159111941, 47.575348739208046], [7.642178570872382, 47.57534951019654], [7.64218000907675, 47.575350245164024], [7.642181487050017, 47.57535095308086], [7.642182991467209, 47.57535162497669], [7.642184535618955, 47.57535226082827], [7.642186106214625, 47.57535286065887], [7.642187716510497, 47.57535341545158], [7.642189339993998, 47.57535394324013], [7.642191003212044, 47.57535443498442], [7.64219267954903, 47.57535488173737], [7.642194382329916, 47.575355292469276], [7.642196098264072, 47.575355667203354], [7.642197840607789, 47.57535599692281], [7.642199596070422, 47.5753562816509], [7.642201364720663, 47.57535653937482], [7.642203146455468, 47.57535674311369], [7.642204928087233, 47.575356919871695], [7.642206722803566, 47.57535704264459], [7.642208530673136, 47.5753571294198], [7.642210338370968, 47.57535717122679], [7.642212145931404, 47.575357177059274], [7.642213953320094, 47.575357137923575], [7.642215747280749, 47.575357062836616], [7.642217541069645, 47.57535694278144], [7.642219334686781, 47.57535677775819], [7.642221114875867, 47.575356576783534], [7.642222881602551, 47.575356330864025], [7.642224674738726, 47.57535603992984], [7.642226441121861, 47.57535570407402], [7.642228207367561, 47.575355332243625], [7.642229933603926, 47.57535492450851], [7.642231646377876, 47.5753544718284], [7.64223333239876, 47.57535397422668], [7.642234991700939, 47.57535344069685], [7.642236624284405, 47.57535287123902], [7.6422382301148, 47.575352256859546], [7.642239795970199, 47.57535161556889], [7.642241335072536, 47.575350929356574], [7.64224283419987, 47.57535021623311], [7.642244293283494, 47.5753494582112], [7.642245725682748, 47.57534867325492], [7.642247104782017, 47.5753478524171], [7.64224844390629, 47.57534700466811], [7.642249743021196, 47.57534612101434], [7.642250988870482, 47.575345210472705], [7.642252194710403, 47.575344264026256], [7.642253347319056, 47.575343299685564], [7.642254446662073, 47.57534230845697], [7.642255505995744, 47.57534128132361], [7.642256498807512, 47.57534023631917], [7.642257451678642, 47.57533917339729], [7.642258337993517, 47.575338083610745], [7.642259171077135, 47.57533697592994], [7.642259950929485, 47.57533585035485], [7.642260664259956, 47.575334706908734], [7.642261324359167, 47.57533354556842], [7.642261931227132, 47.5753323663338], [7.642366687277677, 47.57510251123748], [7.642438241885364, 47.57494549108875], [7.642486414794306, 47.57483977586264], [7.64249815811797, 47.57481399737156], [7.642556782460875, 47.574685347885605], [7.642655288696842, 47.57446919181477], [7.642667045112401, 47.57444340428614], [7.642732851692841, 47.57429902113162], [7.642770044640413, 47.57421736514845], [7.642824845617577, 47.57409711331571], [7.642825596378485, 47.57409534024155], [7.642826267328535, 47.57409354931999], [7.64282684517743, 47.57409174057435], [7.642827329959623, 47.57408992299827], [7.64282773496544, 47.57408809656846], [7.642828033614264, 47.57408626133155], [7.64282823919641, 47.57408441726418], [7.642828351746354, 47.57408257336003], [7.64282838455441, 47.57408072959572], [7.642828311039967, 47.57407888601799], [7.642828144493342, 47.57407704260345], [7.642827884914549, 47.57407519935206], [7.642827532372501, 47.574073374251185], [7.642827086798296, 47.57407154931347], [7.642826561551178, 47.57406974250295], [7.642825930016068, 47.574067944872546], [7.642825218773591, 47.57406615637562], [7.64282441460236, 47.57406439502281], [7.64282351746793, 47.574062651820455], [7.642822540660617, 47.57406092674525], [7.642821470924564, 47.5740592288141], [7.642820308259785, 47.57405755802703], [7.642819079246907, 47.5740559143374], [7.642817757305309, 47.57405429779187], [7.642816355725315, 47.57405270836711], [7.642814874541369, 47.57405115505668], [7.64281331378793, 47.574049646854306], [7.642811673396102, 47.57404816577268], [7.642809966690645, 47.57404672078209], [7.642808193706012, 47.574045320876195], [7.642806341151893, 47.574043966078285], [7.642804422318599, 47.57404265636509], [7.642802437171675, 47.57404138274297], [7.642800399070327, 47.57404016317578], [7.642798294689801, 47.574038988693324], [7.642796124030093, 47.57403785929551], [7.642793900415955, 47.57403678395269], [7.642791637137686, 47.57403576264154], [7.642789307614665, 47.574034795408686], [7.642786938427513, 47.57403388220748], [7.642784516285905, 47.57403302306126], [7.642782067770451, 47.57403221792343], [7.642779566334976, 47.57403147583416], [7.642777038525638, 47.57403078775325], [7.64277447105213, 47.574030153703966], [7.642771877273626, 47.57402959165034], [7.642756780039788, 47.57402629046059], [7.642741854273048, 47.57402264720791], [7.642727126554252, 47.574018661845784], [7.64271259695252, 47.574014352361544], [7.642698292014214, 47.57400970971503], [7.642684225098714, 47.57400475187026], [7.642670422752345, 47.57399946978715], [7.642656871753853, 47.57399388147631], [7.642643625264538, 47.57398798684465], [7.642630670028664, 47.57398179490924], [7.642618019336646, 47.573975305646805], [7.642605713128252, 47.57396853697493], [7.642593738147688, 47.57396149791056], [7.642582134231425, 47.57395417939038], [7.642570888192455, 47.573946608418666], [7.642560026611334, 47.573938784948844], [7.642549949400514, 47.57393102305982], [7.642540243494603, 47.57392304467083], [7.64253092221823, 47.5739148587523], [7.642521998896, 47.573906474274764], [7.642513486852486, 47.57389790020861], [7.642505386087576, 47.57388913655396], [7.642497709994615, 47.573880210268456], [7.642490458539058, 47.57387111235862], [7.642483645114195, 47.573861869782064], [7.642477296265984, 47.5738524734988], [7.642471385516896, 47.573842950536246], [7.642465926156992, 47.57383330087124], [7.642460944800947, 47.573823533450906], [7.642456428227058, 47.573813666285865], [7.64245238975974, 47.57380370834653], [7.642448829398734, 47.573793659632905], [7.642445747212571, 47.573783538132396], [7.642443143269757, 47.57377336183222], [7.64233379880466, 47.57376510815928], [7.64222440107554, 47.57372202190623], [7.642159110814908, 47.57383820867435], [7.642030547833779, 47.574010914411126], [7.642006112406021, 47.5740437301172], [7.641928589913813, 47.574113521672665], [7.641768815905862, 47.57425737588362], [7.641737055971719, 47.574286390986614], [7.641575249302266, 47.57443421468354], [7.641513040114959, 47.57448753878591], [7.641315204428612, 47.574657090692334], [7.641302051147496, 47.57472115765223], [7.641470927436853, 47.574845084332715], [7.641557692948013, 47.57490911207018], [7.641887710245184, 47.575152615991]]], ""type"": ""Polygon""}";Festlegung;;FALSE;;43497440974258742272999425;Rechtskraft;2017-01-01T00:00:00+00:00;https://oereblex.bs.ch/api/geolinks/96.html;ZP Gesamtrevision Riehen - 2017-01-01;
43547892819300337896669185;Baumbestand;Schutz des Baumbestandes;47.581666918020105, 7.647660968796019;"{""coordinates"": [[[7.64827652988842, 47.58199297417464], [7.648276767840555, 47.58199264098038], [7.648350113350078, 47.58188408120973], [7.648179214224307, 47.581833565769564], [7.648068034887761, 47.581768759629675], [7.648115191031168, 47.58161869637006], [7.648428415472541, 47.581275545426344], [7.648701083965471, 47.58136459463432], [7.64878743137719, 47.581236791621606], [7.648792211187805, 47.58122531606309], [7.648887080764784, 47.58099703828499], [7.648830042487521, 47.580956166137284], [7.648674504652273, 47.580873543250725], [7.648600532537438, 47.58084953769616], [7.648525029925817, 47.58082503120853], [7.648449527348549, 47.58080051567786], [7.648335428563813, 47.580763487491936], [7.648157632788516, 47.58070578049963], [7.648026911442463, 47.5806633587455], [7.647853291056619, 47.58091400077435], [7.647640445914558, 47.58118212469777], [7.647704644965328, 47.58118834095081], [7.647904874716055, 47.581096002885225], [7.64837494409856, 47.58125608955067], [7.648220750592297, 47.581397028272285], [7.648102434216593, 47.581396476784455], [7.648071280822178, 47.58147180085533], [7.647944074791742, 47.58161753822172], [7.647770104589792, 47.58159365794916], [7.647821989685931, 47.58170675002923], [7.647807940967532, 47.58172738876164], [7.647771305915739, 47.58178121873303], [7.647533796404686, 47.581739995538484], [7.647532356331138, 47.58173884693344], [7.647530876521987, 47.58173773437426], [7.647529330392774, 47.58173665790881], [7.647527731235724, 47.58173561751316], [7.647526092343072, 47.581734613163455], [7.647524400422589, 47.58173364488358], [7.64752265547427, 47.58173271267349], [7.647520870825595, 47.58173182550296], [7.647519046441316, 47.58173097437839], [7.647517169064443, 47.5817301683172], [7.647515265279445, 47.581729407271716], [7.647513321758823, 47.58172868227219], [7.647511338573087, 47.58172801130576], [7.647509328943964, 47.58172737636145], [7.647507292941929, 47.58172679542646], [7.647505217204271, 47.5817262505374], [7.647503128385938, 47.58172575963372], [7.647501013159442, 47.58172531374579], [7.647498871524768, 47.5817249128735], [7.647496716809407, 47.58172456598667], [7.64749453572112, 47.58172427310912], [7.647492354773847, 47.58172401620598], [7.64749016078111, 47.58172382228185], [7.647487953637153, 47.581723664355906], [7.64748574673995, 47.581723569385204], [7.647483526726757, 47.58172351940628], [7.64748130688981, 47.5817235143954], [7.647479087264342, 47.58172356334605], [7.647476881142569, 47.581723666234474], [7.647474675197023, 47.58172381409087], [7.647472482719913, 47.581724006891385], [7.647470290454258, 47.581724253653476], [7.647468111692282, 47.58172455435335], [7.647465959690953, 47.58172489997345], [7.647463821158036, 47.58172529053775], [7.647461709421005, 47.58172573501588], [7.647459611152384, 47.5817262244382], [7.647457539644394, 47.581726758780746], [7.647370974368219, 47.58171173273139], [7.647323350259695, 47.581630848130786], [7.647507262531409, 47.58136295663388], [7.647508785566712, 47.58134797044871], [7.647260408980975, 47.5816608289253], [7.646901752093608, 47.58156118278401], [7.646754926607313, 47.5818030962379], [7.646690461311412, 47.58190929177788], [7.646598339451258, 47.5820610896097], [7.646600974663095, 47.58206193930012], [7.646475625288602, 47.582255688876984], [7.646542309396312, 47.582268259858196], [7.646694631938186, 47.58229659655496], [7.646794238239395, 47.58231511631161], [7.647189737807052, 47.582388687084794], [7.647486008162811, 47.58251946341498], [7.647493000609597, 47.582523003366816], [7.647497437956481, 47.58251901121153], [7.647502235819695, 47.582515432117745], [7.647582317021377, 47.582446046171704], [7.64762139791862, 47.58241239366848], [7.647699422653393, 47.58234407258292], [7.647673795050854, 47.58233059213458], [7.647759776253354, 47.582243927626244], [7.647775796716189, 47.58222777320058], [7.647788242390358, 47.58221523165584], [7.647707622825146, 47.58218451022203], [7.647743925526405, 47.58214074478907], [7.647746862589135, 47.58213721399566], [7.647748873494183, 47.582134782093256], [7.647640917718832, 47.582098848422504], [7.64781801796656, 47.58185303916893], [7.64827652988842, 47.58199297417464]]], ""type"": ""Polygon""}";Festlegung;;FALSE;;43497440974258742272999425;Rechtskraft;2017-01-01T00:00:00+00:00;https://oereblex.bs.ch/api/geolinks/96.html;ZP Gesamtrevision Riehen - 2017-01-01;
43547579224651084834291713;Baumbestand;Schutz des Baumbestandes;47.576021231837366, 7.637140435753168;"{""coordinates"": [[[7.637039927622565, 47.575921008605654], [7.636720851899569, 47.57596696105286], [7.636564847328692, 47.5759894317899], [7.636471249825698, 47.576002910524686], [7.636377652275145, 47.576016389183835], [7.636034823920825, 47.57606575271088], [7.636051041914354, 47.57612042478983], [7.636401183788672, 47.576247468871635], [7.636448195307659, 47.576240697703554], [7.63654179323604, 47.57622721898853], [7.636635391150264, 47.57621374919149], [7.636791396384329, 47.57619128735494], [7.637110473361949, 47.57614532572352], [7.637205757984564, 47.57613160076609], [7.637261005254828, 47.57612364604116], [7.637395224580772, 47.576104323378175], [7.637772217738524, 47.5760500408001], [7.638176295612657, 47.57599185228157], [7.63816577791695, 47.57597286665509], [7.638154596362794, 47.57595406203898], [7.638142737693668, 47.57593544744949], [7.638130228491706, 47.57591702284073], [7.638053088564567, 47.575806946400505], [7.638052193542475, 47.575805733786304], [7.638051245424727, 47.57580453925039], [7.638050244244964, 47.5758033717864], [7.638049176678801, 47.575802222423505], [7.638048056050637, 47.57580110013254], [7.638046882360465, 47.5758000049135], [7.63804565560829, 47.57579893676642], [7.638044375794112, 47.575797895691245], [7.63804305620868, 47.57579688166524], [7.638041670304141, 47.57579590372755], [7.638040244628354, 47.575794952839026], [7.638038765924207, 47.57579403801601], [7.638037247448803, 47.57579315024223], [7.638035689269429, 47.57579230750478], [7.638034091318801, 47.57579149181653], [7.638032453664191, 47.57579072116466], [7.638030762947586, 47.57578997758471], [7.638029059108481, 47.57578927899565], [7.638027302274653, 47.575788625465734], [7.638025532251047, 47.57578799893945], [7.638023722523452, 47.57578741744956], [7.638021886382605, 47.5757868809733], [7.638020023828515, 47.57578638951066], [7.638018134827525, 47.575785934068016], [7.638016232704015, 47.57578552361624], [7.638014304167241, 47.575785158178114], [7.638012362474301, 47.5757848287372], [7.638010407692477, 47.5757845532808], [7.638008426463732, 47.57578431384437], [7.638006445436822, 47.575784128369705], [7.63800446454448, 47.57578397886947], [7.638002470563213, 47.57578388335374], [7.638000463425761, 47.57578382383525], [7.637998469780865, 47.575783818255694], [7.637996462979768, 47.575783848673396], [7.637994469671224, 47.5757839330301], [7.637992476497209, 47.57578405336119], [7.637990483524987, 47.575784227654076], [7.637988517302406, 47.575784446869534], [7.637986551214339, 47.57578470205945], [7.637701669361379, 47.575825733071035], [7.637324677691898, 47.57588000643036], [7.637190458907778, 47.57589932901316], [7.63713521186054, 47.57590728370512], [7.637039927622565, 47.575921008605654]]], ""type"": ""Polygon""}";Festlegung;;FALSE;;43497440974258742272999425;Rechtskraft;2017-01-01T00:00:00+00:00;https://oereblex.bs.ch/api/geolinks/96.html;ZP Gesamtrevision Riehen - 2017-01-01;
43547634564883305962946561;Baumbestand;Schutz des Baumbestandes;47.57590996588562, 7.639518661321457;"{""coordinates"": [[[7.638897580102333, 47.57585435041921], [7.638683877471076, 47.57591478666463], [7.638656182011418, 47.57592613032099], [7.638429504691474, 47.57601788640615], [7.638372378581821, 47.57605994896084], [7.638380256707102, 47.576083876629326], [7.638387218244544, 47.57610793178141], [7.63839326312554, 47.57613209642991], [7.638398391348887, 47.576156370575035], [7.638401522704432, 47.57617268873677], [7.638421530752237, 47.57627691816879], [7.638450323612687, 47.57642708123917], [7.638477869121243, 47.57657064507323], [7.638478166748061, 47.57657203858301], [7.638478544086812, 47.57657342296225], [7.638478987812856, 47.57657478924019], [7.638479511284552, 47.576576155381225], [7.638480101143544, 47.57657750342094], [7.638480744098897, 47.576578833382115], [7.638481466766207, 47.576580154212785], [7.63848226907805, 47.576581447925705], [7.638483124519984, 47.57658273255366], [7.638484046315503, 47.57658399008671], [7.638485034498349, 47.57658522951844], [7.63848607574386, 47.576586441877986], [7.638487183342971, 47.57658762714258], [7.638488357295691, 47.5765887853122], [7.638489584344796, 47.57658992540328], [7.638490877680076, 47.57659102041214], [7.638492210820806, 47.576592097365314], [7.638493610281429, 47.576593138229875], [7.63849506277101, 47.57659414302868], [7.638496568289538, 47.57659511176167], [7.638498113579794, 47.57659605344532], [7.638499711865283, 47.57659695006955], [7.63850134988878, 47.57659781065086], [7.638503040907501, 47.5765986261727], [7.638504758406999, 47.57659941466799], [7.638506528868009, 47.576600149110305], [7.638508325776063, 47.57660084753236], [7.638510162422117, 47.576601509911505], [7.638512025447766, 47.57660211828326], [7.638513928177686, 47.57660268161831], [7.638515857354647, 47.57660320893329], [7.638517812911193, 47.576603682240844], [7.638519781623824, 47.576604119551], [7.638521790006982, 47.57660450283097], [7.638523798221545, 47.57660484114272], [7.638525832815676, 47.57660512544709], [7.638527880565873, 47.57660537375413], [7.638529928113733, 47.57660556809937], [7.638532002041145, 47.576605708437185], [7.638534075799933, 47.57660580380683], [7.638811429343389, 47.57661542713424], [7.638910978916913, 47.576618889363495], [7.63901052846962, 47.576622342513595], [7.639159194836236, 47.57662750072758], [7.639346357116828, 47.576633995400215], [7.639348404126955, 47.57663404583296], [7.639350450933893, 47.57663404230401], [7.639352484280549, 47.576633993829766], [7.63935453074883, 47.576633900364506], [7.639356563756814, 47.57663376195396], [7.639358583304501, 47.57663357859822], [7.639360589358023, 47.57663334130355], [7.639362595242187, 47.57663305904077], [7.639364574375083, 47.57663273185566], [7.639366540047668, 47.57663235972535], [7.639368492259929, 47.57663194264982], [7.639370417720909, 47.57663148065191], [7.639372316430598, 47.576630973731724], [7.639374188389009, 47.57663042188921], [7.63937603362999, 47.57662983411801], [7.639377852085802, 47.57662919243087], [7.639379630533241, 47.576628514837985], [7.639381382263243, 47.57662780131639], [7.639383080660038, 47.57662704291836], [7.639384752339391, 47.57662624859165], [7.639386383976488, 47.57662540936554], [7.639387962348106, 47.576624543250226], [7.63938950067746, 47.57662363223551], [7.639390998998427, 47.5766226853151], [7.639392444053909, 47.576621711505396], [7.639393835810048, 47.57662070181291], [7.639395187557795, 47.57661965621466], [7.639396472749116, 47.57661858375015], [7.639397704674966, 47.57661748439643], [7.639398883335347, 47.5766163581535], [7.639400008730258, 47.57661520502139], [7.639401067568756, 47.576614025023], [7.639402073141788, 47.57661281813539], [7.639403012192282, 47.57661159337514], [7.639403884686375, 47.57661034174861], [7.639404703948882, 47.57660907222654], [7.639405443397922, 47.576607784854744], [7.639406129649252, 47.57660648858101], [7.639406749344198, 47.576605165440974], [7.639407302550502, 47.57660383342196], [7.639407789268174, 47.57660249252392], [7.639408196206267, 47.57660114276979], [7.639408549912809, 47.57659977512012], [7.639408823873665, 47.57659840760793], [7.639409031345903, 47.57659703121675], [7.639409172363417, 47.576595654940185], [7.639434112651748, 47.5762692042008], [7.639435720974807, 47.57624806627113], [7.639436169689414, 47.57624369456708], [7.639436844416247, 47.576239340460546], [7.639437731864396, 47.57623500397446], [7.639438845358537, 47.57623069407949], [7.639440184898623, 47.57622641077561], [7.639441737227635, 47.576222163079414], [7.639443515670242, 47.57621795996158], [7.639445493610829, 47.57621379247428], [7.639447512914422, 47.576210020637674], [7.6394496918773, 47.57620629349401], [7.63945205708113, 47.57620261099747], [7.639454582011938, 47.5761989911811], [7.639457279892807, 47.576195416034764], [7.639460150825331, 47.576191912539265], [7.639463181450897, 47.5761884627303], [7.639466371837239, 47.576185084595096], [7.639469721984349, 47.57618177813371], [7.639473231892199, 47.57617854334598], [7.639476874979111, 47.576175380277874], [7.639480677894515, 47.57617230687076], [7.63948461402284, 47.576169314176795], [7.639488696654928, 47.576166402173115], [7.639621234451344, 47.57607494149452], [7.639854983966979, 47.57591363168501], [7.639997409681714, 47.5758153452541], [7.640051473761044, 47.57577936692079], [7.640107403568278, 47.575744734385424], [7.640140809312803, 47.57572520523658], [7.64017482820813, 47.57570615168165], [7.640209420450396, 47.57568759177649], [7.640244586039954, 47.57566952552052], [7.640327005002039, 47.575628092739855], [7.640572337750595, 47.57550479567807], [7.64078565979084, 47.57539757143841], [7.641105634640329, 47.5752367478366], [7.640828243048697, 47.57498405768562], [7.638982830003203, 47.575911574447225], [7.638897580102333, 47.57585435041921]]], ""type"": ""Polygon""}";Festlegung;;FALSE;;43497440974258742272999425;Rechtskraft;2017-01-01T00:00:00+00:00;https://oereblex.bs.ch/api/geolinks/96.html;ZP Gesamtrevision Riehen - 2017-01-01;
43548021946508853863530497;Baumbestand;Schutz des Baumbestandes;47.58017187930193, 7.655199570398748;"{""coordinates"": [[[7.65452576284144, 47.579769431043886], [7.65446031961088, 47.57980694812939], [7.654345465115662, 47.58038487877712], [7.654411272706136, 47.58039118726476], [7.654392175629766, 47.58048724812628], [7.655032222440784, 47.58054857483912], [7.655034188133309, 47.58053510765444], [7.655880830199338, 47.580644287424064], [7.655921760708917, 47.580449776772404], [7.655931066651334, 47.580375192841885], [7.65593553093791, 47.5802606770383], [7.655937627415425, 47.58024348621071], [7.65594126150576, 47.58016007208111], [7.656038245115004, 47.579803129811474], [7.655930970167862, 47.57980073098686], [7.655453324438332, 47.57979009194474], [7.65485577569688, 47.57977677779639], [7.65452576284144, 47.579769431043886]]], ""type"": ""Polygon""}";Festlegung;;FALSE;;43497440974258742272999425;Rechtskraft;2017-01-01T00:00:00+00:00;https://oereblex.bs.ch/api/geolinks/96.html;ZP Gesamtrevision Riehen - 2017-01-01;
43547431650698495157878785;Baumbestand;Schutz des Baumbestandes;47.586974820547866, 7.650187287738706;"{""coordinates"": [[[7.650099623118258, 47.5873627848962], [7.650099304427893, 47.58736287541161], [7.65018327749894, 47.58745240751385], [7.650902133068599, 47.58734455115459], [7.650845484138285, 47.58715988888588], [7.650739199903788, 47.58683566360803], [7.650366505882596, 47.586880509915254], [7.650097203888551, 47.58659245609738], [7.650194239065974, 47.58655369701732], [7.650160124595123, 47.58651603963326], [7.650112090146179, 47.58646120267027], [7.650050689866638, 47.58639146049791], [7.650016055175952, 47.586403565896454], [7.649981928187215, 47.58641631790585], [7.649948335486349, 47.58642971647819], [7.649915303516698, 47.58644372559139], [7.649882805904684, 47.58645839925563], [7.64985090886704, 47.586473674395656], [7.649819665576882, 47.58648955091554], [7.649789075926804, 47.58650600183495], [7.649768039492666, 47.58651788463148], [7.649747336453868, 47.58653003662912], [7.649726993432814, 47.58654246677334], [7.649707010358182, 47.586555157077214], [7.649673334264564, 47.58657774723267], [7.649640791041409, 47.586601081797795], [7.649609433827049, 47.586625151683556], [7.649579302359749, 47.58664992084424], [7.649550423155755, 47.58667537124545], [7.649525404955898, 47.586698952958656], [7.649501465534271, 47.586723045350205], [7.649478631336279, 47.58674761239831], [7.649456915620727, 47.58677264508594], [7.649436331575404, 47.58679811640888], [7.649823042906069, 47.58706661345144], [7.650099623118258, 47.5873627848962]]], ""type"": ""Polygon""}";Festlegung;;FALSE;;43497440974258742272999425;Rechtskraft;2017-01-01T00:00:00+00:00;https://oereblex.bs.ch/api/geolinks/96.html;ZP Gesamtrevision Riehen - 2017-01-01;
