geo_point_2d;geo_shape;objid;objectid;informatio;kategorie;routenbez;rbeschreib;richtung;shape_leng
47.56040299058909, 7.611720476043784;"{""coordinates"": [[7.604577662805553, 47.5812274576532], [7.604456785724287, 47.58099714923395], [7.604175376071225, 47.58046093363126], [7.604037368718672, 47.580170445480405], [7.603898470979052, 47.57997822314699], [7.60388205161502, 47.5799555014594], [7.603793964867831, 47.57978751679848], [7.603570196191724, 47.57930132150593], [7.603500919979788, 47.579150793644935], [7.603402924756172, 47.57885084062484], [7.603313223113283, 47.57857626489087], [7.60315652787104, 47.578097249675984], [7.603111419092799, 47.57794704714636], [7.603073870386686, 47.57779588958901], [7.603043922117973, 47.57764395682749], [7.603026124360822, 47.57754017700465], [7.602936810489499, 47.577018957882984], [7.60285589109295, 47.57654722794121], [7.602841085083402, 47.57646090055257], [7.602810806407002, 47.57636095155577], [7.602790026330262, 47.57630705476354], [7.60276289724173, 47.576254461997436], [7.60272959299044, 47.576203514767926], [7.602690327267693, 47.57615454553497], [7.602645366925104, 47.57610788668291], [7.602594991935812, 47.576063816615346], [7.60261182358626, 47.57605259580902], [7.602683261752717, 47.576004936719386], [7.602555378565257, 47.57594919400074], [7.602113597762552, 47.57572594400829], [7.602024526584436, 47.575280063544206], [7.602019181411089, 47.5752662837319], [7.602012016554117, 47.57525287521113], [7.602003085590209, 47.57523997281159], [7.601992455248813, 47.57522766637602], [7.601980218895375, 47.57521606369726], [7.601966469867542, 47.57520526357448], [7.601951341319419, 47.5751953467636], [7.601934939851073, 47.57518640305152], [7.601917411879049, 47.57517850418194], [7.601898890501448, 47.57517171292365], [7.6018187400917, 47.57514745231723], [7.601758108919284, 47.575125970362606], [7.601722267374002, 47.57511401396651], [7.601640488154034, 47.575087291248344], [7.601597059581158, 47.575075948001604], [7.6015526928598, 47.575066395791794], [7.601507574081469, 47.575058643351454], [7.601525686361327, 47.575027230103586], [7.601526218258509, 47.575027319296915], [7.601555518727597, 47.57498203114866], [7.601555718278125, 47.5749820938254], [7.601834417672522, 47.57456333595379], [7.601856590660964, 47.5745300192951], [7.601821711790965, 47.574524168287404], [7.601784404572704, 47.57451956179651], [7.601763384333207, 47.57451695607434], [7.601704311098646, 47.57451359417005], [7.601645023774491, 47.57451410881072], [7.601586080573647, 47.57451850820921], [7.601258924694743, 47.5745412875052], [7.601236243139293, 47.574543036946146], [7.601213424376309, 47.57454337456647], [7.601190654473831, 47.57454230010664], [7.601168119527286, 47.57453982230072], [7.601072589947286, 47.574531924136174], [7.600870722984583, 47.574515234255074], [7.600725793611093, 47.574503249482966], [7.600668151564727, 47.574498482045975], [7.600632590561963, 47.574495536587115], [7.60055232322294, 47.574489154696835], [7.600502671265988, 47.57448520349482], [7.600396281830918, 47.57447673526638], [7.60031796870479, 47.57447050339386], [7.600209478924136, 47.57446186702786], [7.599968682426196, 47.574462011744274], [7.599927537389159, 47.574462770200746], [7.600007293182371, 47.57440110705813], [7.600472100737888, 47.574414285823856], [7.600583338249704, 47.57441744097534], [7.600697269258311, 47.574375354068536], [7.600793570174774, 47.57433978501745], [7.600827057923608, 47.57433840735261], [7.600860518406452, 47.57433680487402], [7.600893964940615, 47.57433498655692], [7.60090361234413, 47.57433450545329], [7.600913259610739, 47.57433397938055], [7.600922906767751, 47.57433341733253], [7.60092237799239, 47.57432124062697], [7.600922407386165, 47.574309054150405], [7.600923021584164, 47.57429687585308], [7.600924258734098, 47.57428413908015], [7.600926120667926, 47.574271446405426], [7.600928594067478, 47.57425878885387], [7.600936099941401, 47.57423150956426], [7.600940833956812, 47.57421926257323], [7.600946477838424, 47.57420465797062], [7.600959661740353, 47.57417837806291], [7.60096451984997, 47.574171976789735], [7.600993562379189, 47.57413364124345], [7.601082371510483, 47.57395987649841], [7.601124582720027, 47.57387728264308], [7.601140093161838, 47.573846934323825], [7.601216376776998, 47.57369766772301], [7.601220176771546, 47.573692967719914], [7.601455339259859, 47.57340245824971], [7.601573998605602, 47.57325586625341], [7.601762731538527, 47.57302078613425], [7.601818522689112, 47.57296402982689], [7.60186873594608, 47.5729129473257], [7.602014963279131, 47.572764184726374], [7.602175938498845, 47.57255799454326], [7.602322734656433, 47.57236997329573], [7.602461348753408, 47.572192423008794], [7.602555310833676, 47.57207205427105], [7.602616032748384, 47.571998670287016], [7.602663315227385, 47.57194152979989], [7.602706891850217, 47.571893720964326], [7.602779356008178, 47.571814213641446], [7.602903234430004, 47.57169031290695], [7.60303928504692, 47.57157483094099], [7.603074048558681, 47.57154814258203], [7.603119922542658, 47.57151292150605], [7.603128431816707, 47.57150554366286], [7.603178466685421, 47.571462114444614], [7.603194901950707, 47.57144784523162], [7.603263931572005, 47.571379818389126], [7.603291870511769, 47.57135095413773], [7.603450137650746, 47.571187458939896], [7.603581198655232, 47.571036440304525], [7.603622210491956, 47.570989174358765], [7.603653581421477, 47.570948604363885], [7.603779739613447, 47.57078541497393], [7.603813039666835, 47.57073702668024], [7.603846672202721, 47.570688736835166], [7.603880637276093, 47.570640563425805], [7.603960193521054, 47.57053927153584], [7.604009025852541, 47.57047710978576], [7.604245653739705, 47.57017584472671], [7.604291149639334, 47.57011792362055], [7.604357864405542, 47.57003298224123], [7.604412808919033, 47.569949433602815], [7.604549362534888, 47.569741763689095], [7.604625614699128, 47.56962581628634], [7.604674001941872, 47.5695620719767], [7.604695177954604, 47.56953417932809], [7.604816463048866, 47.56937439527858], [7.60504456552108, 47.56907390507734], [7.605119591447759, 47.56897874350574], [7.605133834148627, 47.56896067280169], [7.605201314880985, 47.568875091249765], [7.605464021756184, 47.568541921544515], [7.605545990015513, 47.568432000067816], [7.605664521680516, 47.5682730014558], [7.605963170326727, 47.56787244316076], [7.606008057217493, 47.567812237800815], [7.606092947642321, 47.567698363471465], [7.606423618012395, 47.567290131205006], [7.606464627103178, 47.567239491546026], [7.606581379576089, 47.567095352082106], [7.60686569963022, 47.56674433126839], [7.606886521411095, 47.56671860618209], [7.606934717319105, 47.56665909716508], [7.607001219856, 47.56657699646246], [7.607098518697383, 47.56644241788065], [7.607190895272206, 47.566314654568096], [7.607294715853708, 47.5661710636699], [7.607586831448438, 47.565767047729686], [7.607595170352488, 47.56575671085768], [7.607630074792103, 47.56571350841224], [7.607665508595609, 47.56566963965299], [7.607700757074927, 47.565626013981195], [7.607712742181959, 47.56557539797716], [7.60775160888776, 47.565411413210555], [7.607772722865597, 47.56534821073626], [7.607803011129816, 47.56528673971417], [7.607842169992661, 47.56522762114433], [7.607875510854088, 47.56519017686193], [7.60792738903025, 47.565131912171594], [7.607980021829713, 47.5650728009508], [7.608209678372134, 47.56478356186555], [7.608235908995772, 47.56475011203737], [7.608372911232975, 47.56457541647745], [7.608420859165324, 47.56451427929004], [7.608684987637207, 47.56417747515529], [7.608842818011309, 47.563976441975484], [7.608864217533032, 47.563949186729225], [7.608894047145729, 47.563911198648746], [7.608964796259143, 47.56382106812651], [7.609327281970386, 47.56335808961197], [7.609335023709115, 47.56334822115305], [7.609349342440892, 47.563329915941544], [7.609430530580329, 47.563226225275315], [7.609525605856659, 47.56311066944812], [7.609532795233549, 47.56310260952268], [7.609540982616572, 47.563094997818396], [7.609550128373247, 47.56308790634288], [7.609560617065211, 47.56308109170125], [7.609571984865986, 47.56307494130371], [7.609584125705629, 47.56306952725542], [7.609597185603588, 47.563064804373205], [7.609610832832013, 47.56306091704322], [7.609624947918612, 47.56305790141546], [7.609639424678756, 47.56305579362058], [7.60965411694994, 47.563054593873], [7.609708659985769, 47.56305790441098], [7.609760770942287, 47.56306107459686], [7.609806210190396, 47.563063831859026], [7.609860530126948, 47.56306800605032], [7.609969281368077, 47.56294963269959], [7.609969334373848, 47.562949587653044], [7.61008571162014, 47.56283930631044], [7.61017131514359, 47.562758182839715], [7.610180561651269, 47.56274940933946], [7.610321911905505, 47.562616408806726], [7.610417293069649, 47.562526645756414], [7.610452146896089, 47.56249385720649], [7.610521602654281, 47.56242849629486], [7.610539711723654, 47.56241145345025], [7.610623571992148, 47.5623959144151], [7.61078858334972, 47.562365334821145], [7.61079790555657, 47.56236360324159], [7.611116073102697, 47.562014014239864], [7.611139058366436, 47.56198877079662], [7.611143545867602, 47.561983538797705], [7.611380246099695, 47.56170829484681], [7.611471872214397, 47.56158838950209], [7.611574069473802, 47.56145461804836], [7.611600478736479, 47.561420051925566], [7.611624968667802, 47.5613836539273], [7.611799200711483, 47.56112473549311], [7.611840123463812, 47.561066916939524], [7.611916506125285, 47.56095897754807], [7.612003972178085, 47.560835381514266], [7.612173104951264, 47.56058665994425], [7.612208544609961, 47.56053454244713], [7.612333746506931, 47.56035040707983], [7.612449585244702, 47.560180036948495], [7.612533872051389, 47.56005608547175], [7.612554857679062, 47.5600252056453], [7.612611259935401, 47.55998837302738], [7.612584566029037, 47.55988221494758], [7.612574977180162, 47.55987944121307], [7.612581496920162, 47.55987003302838], [7.612564024212011, 47.55980057357059], [7.612549284077229, 47.5597419474723], [7.612549087962716, 47.559718465136825], [7.612551722125466, 47.55969504153075], [7.612557147258539, 47.55967184759346], [7.61256533725397, 47.55964902726321], [7.61259184261289, 47.55959142780314], [7.612621949695654, 47.559526007403356], [7.612636501790888, 47.55949436370617], [7.612680835589771, 47.5593953574287], [7.6127309929893, 47.559297637522256], [7.612786894740358, 47.559201356991444], [7.612806813198019, 47.55916932750729], [7.612822529603137, 47.55914438237118], [7.612826957738415, 47.559137369631], [7.612847328302498, 47.55910546537513], [7.612851241396732, 47.55909941573366], [7.612864937190186, 47.559078232993734], [7.612882705645379, 47.55905104533929], [7.612900633667871, 47.559023902411795], [7.612909888963004, 47.55901002022721], [7.612919184112937, 47.558996137982156], [7.612928532492306, 47.55898228263785], [7.612965768420967, 47.55893557641487], [7.613003642801182, 47.558889103060146], [7.613042142404043, 47.55884288058036], [7.613051023316279, 47.55883236260024], [7.613059930827395, 47.55882185357328], [7.613068878253288, 47.55881136247324], [7.613105701974088, 47.558768695005575], [7.613143071087242, 47.55872624255779], [7.613180985591891, 47.55868400512941], [7.613237512347045, 47.558620820360346], [7.613273559670572, 47.55858052834572], [7.61329015440153, 47.55856019560856], [7.613310666241598, 47.5585350723272], [7.613359987171168, 47.55847465038504], [7.613445529879478, 47.55835835893904], [7.613636091616091, 47.55806893314937], [7.61364135334727, 47.55806092981148], [7.613900685217405, 47.55766704585918], [7.614028498898588, 47.55747292147183], [7.614123578516707, 47.557328500689735], [7.614144615192377, 47.55730163167216], [7.614233233618465, 47.55718844678789], [7.614280321072998, 47.557128297601174], [7.614308097363858, 47.557017803596295], [7.61433207043026, 47.556922451781695], [7.614326862440171, 47.55682968921727], [7.614537586829092, 47.55634825994934], [7.614797248278763, 47.555893755401875], [7.615134494837805, 47.55573275137085], [7.615234396484333, 47.55557792550046], [7.615339784065125, 47.555439001143284], [7.615355816373942, 47.555417868494814], [7.615387801626721, 47.555375720229776], [7.615413308062655, 47.555338987031796], [7.615440004507319, 47.55530054320931], [7.615526784247657, 47.55517558722418], [7.615552832635633, 47.55513807970712], [7.615623436660194, 47.55500713140147], [7.615652837858184, 47.55494709842338], [7.615706757546024, 47.55483702292434], [7.6157192806962, 47.55481145264615], [7.615763553779473, 47.55472107909693], [7.615827147254048, 47.554575715339645], [7.615831828045157, 47.554565005657324], [7.615856895073191, 47.55449618332782], [7.615866347736173, 47.55447019499749], [7.615889373990766, 47.55440696088211], [7.615906858224792, 47.554347143828714], [7.61593604673223, 47.554247295763886], [7.615970919305647, 47.554090886339296], [7.615971309316969, 47.55408831353309], [7.615995359710244, 47.55393358441745], [7.615996793435362, 47.553917267572245], [7.616009329198274, 47.55377569585154], [7.616012625292973, 47.55370016131824], [7.616016403236982, 47.55361371662959], [7.616014658226419, 47.55354437747186], [7.616013143888284, 47.55348448139931], [7.616008614358899, 47.55330484711586], [7.615999828839952, 47.552955902925056], [7.615995269183935, 47.5527751714152], [7.615992359462832, 47.552659165424494], [7.615988274251674, 47.55249725709967], [7.615968964504867, 47.552343340420485], [7.616210322020162, 47.55232634311811], [7.616460915064368, 47.55231014064526], [7.616716940326111, 47.55229358755863], [7.616726835601801, 47.55229298782924], [7.616749827205229, 47.55229160359596], [7.61720393408971, 47.55226417857718], [7.617366349341657, 47.55225436900326], [7.617468224098067, 47.552248213734195], [7.617477360100419, 47.5522470125253], [7.617617161887209, 47.552228558359374], [7.617763148731181, 47.552200516159175], [7.617905162328092, 47.55216429557486], [7.618003364266147, 47.55213265718639], [7.618042180535656, 47.55212015002088], [7.618064698662017, 47.55211231773307], [7.618042180535656, 47.55212015002088], [7.618064698662017, 47.55211231773307], [7.618761589680967, 47.55186994813472], [7.618967514976364, 47.55179834483229], [7.618985256615217, 47.55179238147029], [7.619121527701824, 47.551743918784524], [7.619162405190954, 47.55172826023043], [7.619274910989667, 47.55168416920259], [7.619414569771047, 47.55162412594677], [7.619510590540772, 47.55157664265685], [7.619705867651196, 47.551480087901176], [7.619922714943852, 47.55135122961847], [7.619976966349384, 47.55131898344335], [7.620225784700477, 47.55114216502237], [7.620389507846967, 47.55100268612496], [7.620450215001468, 47.550950967147145], [7.62064852237432, 47.55074694858971], [7.620703552822683, 47.55068247620208], [7.620755949440083, 47.55061701859337], [7.620805699071731, 47.55055061176274], [7.62093866916209, 47.550346155275186], [7.621046494534927, 47.55013500169351], [7.621128502934874, 47.549918609130465], [7.621184115071017, 47.5496984175508], [7.621212977542289, 47.54947587554262], [7.621213261432137, 47.54944237332253], [7.621213537823087, 47.549410561941635], [7.621214896559099, 47.549252485388685], [7.621214259075221, 47.549240884430766], [7.6212135552019, 47.54922929257064], [7.621212771624302, 47.549217700835484], [7.62121265962752, 47.549216028170726], [7.621207774695717, 47.54913944492134], [7.621202665077961, 47.54905930948435], [7.621149590746838, 47.548226974545244], [7.621119424754506, 47.547753616780845], [7.621103351840459, 47.547501258777636], [7.621098384398114, 47.54738879945174], [7.621092238045854, 47.547250116129696], [7.621089563445719, 47.54720992715415], [7.621052659597838, 47.546657623422924], [7.621009218226397, 47.54600731564574], [7.620971517946267, 47.54544302419704], [7.620951919374979, 47.54514973180959], [7.620944989943595, 47.545046035397846], [7.620935840977694, 47.54499250975933], [7.620923598068345, 47.54493927676536], [7.62090830131947, 47.544886408302474], [7.621156563039691, 47.54488666682995], [7.621935860189453, 47.544861105049556], [7.62214250827059, 47.54485432190223], [7.622132438085037, 47.54471093195188], [7.621999279199854, 47.54284105541403], [7.621997920442692, 47.542808985711986], [7.621997660343444, 47.54280287034693], [7.621998379175188, 47.54276467260273], [7.622001422654787, 47.54272653415223], [7.622004275406389, 47.542717931597686], [7.622006982019027, 47.54270932027951], [7.622009515835114, 47.542700673258345], [7.62202118953812, 47.542649947894944], [7.622027415903928, 47.5425987904171], [7.622028169248724, 47.542547452692205], [7.622018885402143, 47.54241235364911], [7.622015991088565, 47.54237020432557], [7.622015487888716, 47.54236292015014], [7.621999268646142, 47.54212672385283], [7.621995829251856, 47.54207668783049], [7.621989005929481, 47.541977290229674], [7.621987090277316, 47.54194935853815], [7.621980518428229, 47.54185355805204], [7.621979008858386, 47.54183170552127], [7.621973885440246, 47.541755419273294], [7.621967432344614, 47.54165937576055], [7.621940500135184, 47.5412584659915], [7.621925716925887, 47.541049599465275], [7.621883862810093, 47.54045717227182], [7.621863635211102, 47.54017115648567], [7.621818186033623, 47.540144507463374], [7.621769916022208, 47.540120237223476], [7.62171909127334, 47.54009848025099], [7.62168848448392, 47.540089183840415], [7.621656834456866, 47.540081642852314], [7.621624353945132, 47.540075928901686], [7.621591295392466, 47.5400720685724], [7.621557871427773, 47.54007009750495], [7.621524321150873, 47.54007002431716], [7.621490883630706, 47.54007184863326], [7.621396661489194, 47.540094975773506], [7.621305404607135, 47.54012299980103], [7.621217656995875, 47.540155766974806], [7.621212285393544, 47.54015797888101], [7.621093193857038, 47.540202837815514], [7.620969619044436, 47.540241740764245], [7.620842197810435, 47.540274479858994], [7.62056744838767, 47.54033309050448], [7.620292377358144, 47.540391044450764], [7.620017024546157, 47.54044833263983], [7.619859091780327, 47.5404727359769], [7.619848584627332, 47.54030029634208], [7.619848514339682, 47.54029915423971], [7.619847156704605, 47.540270924834]], ""type"": ""LineString""}";4;36;http://www.mobilitaet.bs.ch/velo/veloverbindungen/velorouten.html;Alltagsvelorouten;;Weil am Rhein D - Bad. Bhf. - St. Jakob - Münchenstein;Hinweg;5679.667
