geo_point_2d;geo_shape;objid;entstehung;ortschaft;status;status_txt;inaenderun;inaenderu1;r1_objid;r1_nbident;r1_identif;r1_beschre;r1_gueltig;r1_guelti1;r1_guelti2;name
47.579484067793175, 7.651243670435437;"{""coordinates"": [[[7.621970364255347, 47.570712355516186], [7.621420018270091, 47.571984524279884], [7.620801540756311, 47.57341440176931], [7.623389369164867, 47.57536570509856], [7.627023300206339, 47.57735099382231], [7.626117766493778, 47.57810987548756], [7.625212233361612, 47.578868722841726], [7.624553101746075, 47.57942106189196], [7.625014008694117, 47.579619606913155], [7.626443558791559, 47.58040608195341], [7.628028622905714, 47.58137018105467], [7.629614906114679, 47.582513769682286], [7.63110754690107, 47.58365459507676], [7.632622047588477, 47.58478307912889], [7.634110221022305, 47.585863228366364], [7.63487109021968, 47.58677248364012], [7.635633852027697, 47.58758608304551], [7.636444451689307, 47.588377102874766], [7.638038973040727, 47.58937228176271], [7.639637631950355, 47.59036998549861], [7.641152260663186, 47.59077967434705], [7.643247549806596, 47.591346378576496], [7.642486414349085, 47.592208494215214], [7.641864610330919, 47.592912775084756], [7.641791026358978, 47.59419721137256], [7.643053551509529, 47.595050529289466], [7.643058651959021, 47.59505266981122], [7.64441269952307, 47.59574574357077], [7.644881432929305, 47.59619622310286], [7.64567728229845, 47.59696103999653], [7.647092285891662, 47.59665232767801], [7.648485167460138, 47.59634841350469], [7.64902240747518, 47.59623119245382], [7.649758421848713, 47.596047532503], [7.651064445246483, 47.5957222769014], [7.6530585624087, 47.59556255495306], [7.655072365425976, 47.59540121516228], [7.656234540877234, 47.59510353609117], [7.657243791753684, 47.59484501204405], [7.658620306010577, 47.59449239584382], [7.660144139487224, 47.59410399409516], [7.661697793373032, 47.59370796041744], [7.66305262831787, 47.59322857657883], [7.664627832973444, 47.59267119695272], [7.666018994028123, 47.59230172679056], [7.667337800935871, 47.59195144856691], [7.668759544430531, 47.59193937347486], [7.669661795412812, 47.59193169500759], [7.672199762904342, 47.5919043695914], [7.673690343582122, 47.591946147611424], [7.67517917141594, 47.59198784707171], [7.675506658220462, 47.59305035516046], [7.676134644139382, 47.59367076038941], [7.676790916174876, 47.59431908341527], [7.677425737926872, 47.59483536611775], [7.678072462041651, 47.59536131591511], [7.678873210840244, 47.595847255249055], [7.679725851579016, 47.59636466711918], [7.680666782798208, 47.59719812298014], [7.681559881304727, 47.59733910772346], [7.68228147671958, 47.59791318212845], [7.683017727632524, 47.598498921877194], [7.68391278310075, 47.5986342903372], [7.684828081475847, 47.59877272085406], [7.685902370494181, 47.598738929252775], [7.687031259203863, 47.59870340128601], [7.687993014714422, 47.59861246014917], [7.689322794727422, 47.59884744808142], [7.690478759579095, 47.59921746764703], [7.691646406282486, 47.59959120060621], [7.692477594513345, 47.60024446760178], [7.693334750433428, 47.60091811417648], [7.693801740463809, 47.60077540546949], [7.693426263565508, 47.6001380140146], [7.693045580951733, 47.5994917738756], [7.691983586147924, 47.598680294084936], [7.691079248453251, 47.59813149006859], [7.690162701735793, 47.59757526758828], [7.688783613201296, 47.597341501480194], [7.68766729665722, 47.59715044318321], [7.686499916806826, 47.59695063319676], [7.684725168376051, 47.596641934642996], [7.683654106940295, 47.59602745672239], [7.68283385076467, 47.595151141668616], [7.681987791836262, 47.59426680725716], [7.681412980918886, 47.59378407835512], [7.680691105412071, 47.59317782813108], [7.679589438924374, 47.59225258245598], [7.678460872372642, 47.591798864370546], [7.677388463705586, 47.59136771100972], [7.676453496970097, 47.59066813926824], [7.675520929283008, 47.589970353699016], [7.674546423316856, 47.589241140769616], [7.673088398002881, 47.58817017358142], [7.672258296811729, 47.587615468696676], [7.671749890256998, 47.58727572769281], [7.671925227982061, 47.58618475125028], [7.672016382021225, 47.58562069285001], [7.672077107254805, 47.58524494169539], [7.673530316015851, 47.58473436059432], [7.67494407304947, 47.58423945426086], [7.675927800469919, 47.58399368766037], [7.676920932889565, 47.58374556404478], [7.677854309959159, 47.58352517432655], [7.678935430072562, 47.58326989130749], [7.679872868394278, 47.582987231650975], [7.68086050047595, 47.58268944042051], [7.681112788105563, 47.58184453449371], [7.68136498934027, 47.58099993370482], [7.680819720943608, 47.58113198220275], [7.679422494734866, 47.58039301189728], [7.678676783974245, 47.58014758650301], [7.678683923232988, 47.579770439638764], [7.678508335487432, 47.5793626234514], [7.678165487158328, 47.57891610087876], [7.677955583680428, 47.57858730098745], [7.677733154173896, 47.57812642712354], [7.677685769239605, 47.5776435003977], [7.677593591010841, 47.57730510428863], [7.677455160649237, 47.57701114193895], [7.677357994771882, 47.57649939336031], [7.677321151163545, 47.57596532440604], [7.677368506180949, 47.57568648558697], [7.677448439360782, 47.575435001624975], [7.677478678833449, 47.57523411924853], [7.677626381692063, 47.57455946826418], [7.677347890512079, 47.57434863417829], [7.676975610428597, 47.57437233151399], [7.676965982446598, 47.574371065141975], [7.676956380603168, 47.574369699784896], [7.676946818188732, 47.57436823541549], [7.676937295203338, 47.57436667203384], [7.676927798356672, 47.574365009667126], [7.676918340939145, 47.57436324828815], [7.676908922991033, 47.574361396890524], [7.676899544431935, 47.57435943748707], [7.676890218672946, 47.574357397031356], [7.676880945593421, 47.574355248542595], [7.676871711983502, 47.57435301003524], [7.676862531093369, 47.574350672488485], [7.676853402963281, 47.5743482448959], [7.676844327553066, 47.574345718263984], [7.67683531823356, 47.57434311055264], [7.676826361593793, 47.57434039480831], [7.676817471044806, 47.574337597984695], [7.676808646546428, 47.57433471108806], [7.676799888058468, 47.57433172512499], [7.676791195621181, 47.574328649088926], [7.67678256927481, 47.5743254919736], [7.676774022269532, 47.57432224475821], [7.676765541315023, 47.57431890746993], [7.676757139701657, 47.57431548008163], [7.676748817469675, 47.57431197158688], [7.676740574578896, 47.57430837299211], [7.67673241106954, 47.574304693290955], [7.676724326941639, 47.57430093248344], [7.676716335485556, 47.57429709054232], [7.676708436661118, 47.57429315847409], [7.676700617258383, 47.57428915429313], [7.676692890487318, 47.57428505998509], [7.676685269718677, 47.57428089350995], [7.676677728331589, 47.574276645928556], [7.676670279656601, 47.57427232620736], [7.676662936943874, 47.57426792532552], [7.676655700233604, 47.57426345227667], [7.676648556235453, 47.57425890708804], [7.676641518199581, 47.57425428073888], [7.676634586206359, 47.574249591216365], [7.6766277602156, 47.57424482952695], [7.676621040227306, 47.57423999567063], [7.676614426241478, 47.57423508964747], [7.676607931588618, 47.57423012042387], [7.676601542938218, 47.57422507903341], [7.676595273660948, 47.57421998343617], [7.676589110386116, 47.57421481567214], [7.676583066444223, 47.574209584707795], [7.676577155165743, 47.57420429950948], [7.67657134992985, 47.57419895113807], [7.676565664026842, 47.57419353956634], [7.676560110787197, 47.57418807376076], [7.67655466359009, 47.57418254478214], [7.676549362386793, 47.574176970536094], [7.676544167225988, 47.57417133311701], [7.676539118058948, 47.574165650430565], [7.676534188264838, 47.574159913537564], [7.67652939113395, 47.574154122410825], [7.676524713416105, 47.57414828607115], [7.676520181691896, 47.574142404464176], [7.676515769380674, 47.57413647764433], [7.676511503063028, 47.57413050555719], [7.676507369448599, 47.574124488230055], [7.676503368537373, 47.57411842566285], [7.676500090203182, 47.574113458849574], [7.676496718957958, 47.57410851920728], [7.67649324151142, 47.57410360676316], [7.676489657903753, 47.574098730510784], [7.676485981465442, 47.57409389941664], [7.676482198785727, 47.57408908652701], [7.6764783232754, 47.574084318795585], [7.676474354894314, 47.57407958722868], [7.676470280392363, 47.574074900847165], [7.676466112979536, 47.57407024163656], [7.676461852736161, 47.57406562758412], [7.676457486331805, 47.574061049723355], [7.676453040387227, 47.57405651699355], [7.676448501612145, 47.574052029421885], [7.676443856676124, 47.57404757804186], [7.676439132199918, 47.574043171792795], [7.676434314933388, 47.574038819695446], [7.676429418086535, 47.57403450373533], [7.676424415159093, 47.574030241954084], [7.676419345941633, 47.57402601628297], [7.676414170643604, 47.57402184479067], [7.676408915845567, 47.574017727422856], [7.676403581507397, 47.574013655185915], [7.676398167669235, 47.57400963707339], [7.676392661000656, 47.57400566411891], [7.676387074832097, 47.57400174528884], [7.676381422453825, 47.573997880556064], [7.676375677285293, 47.57399406997486], [7.676369852616774, 47.57399031351801], [7.676363961738536, 47.57398661115847], [7.676357991360314, 47.57398296292326], [7.676351941522239, 47.573979377806076], [7.676134690344218, 47.57391235982024], [7.675780208998692, 47.57380180395863], [7.674862727301734, 47.57398855432645], [7.673377471821498, 47.574036628453406], [7.672743820070863, 47.57406873580279], [7.671690874651667, 47.573713494326924], [7.670176199685025, 47.573590400252684], [7.669258618796995, 47.573920618896366], [7.668133974595713, 47.57416756149086], [7.666809587170102, 47.57447581734338], [7.666852159000961, 47.57464700081906], [7.666853175047351, 47.57465149567446], [7.666853978562354, 47.57465601792785], [7.666854569468871, 47.57466054959201], [7.666854947766844, 47.57466509066686], [7.66685511345622, 47.57466964115249], [7.666855066498425, 47.57467419205523], [7.666854806854872, 47.574678734381486], [7.666854334564027, 47.57468327712488], [7.666853649548783, 47.574687802298094], [7.666852751809101, 47.57469230990124], [7.666851654635365, 47.574696799908146], [7.666850331408101, 47.57470126337741], [7.666848808669629, 47.57470569126321], [7.66684708645845, 47.57471009255917], [7.666845151406979, 47.57471444930409], [7.666843016805649, 47.574718761471914], [7.66684068265442, 47.574723029062646], [7.666838148914706, 47.5747272430826], [7.666835415586483, 47.57473140353179], [7.666832495921653, 47.57473550139058], [7.666829376591191, 47.574739527691236], [7.666826084214524, 47.5747434913754], [7.666822605462625, 47.574747383475426], [7.666818940335488, 47.57475120399133], [7.666815102046498, 47.57475493490971], [7.666811090634166, 47.57475858522426], [7.666806906098478, 47.574762154934916], [7.666802561652845, 47.574765626028366], [7.666798057297272, 47.57476899850457], [7.666793393070265, 47.57477228135721], [7.666788582185256, 47.57477545657286], [7.666783624680775, 47.57477853314516], [7.666396640066732, 47.575011094898116], [7.666387871786252, 47.57501503331435], [7.666379036782672, 47.575018908904674], [7.66637016167551, 47.57502273061059], [7.666361219883725, 47.575026498484185], [7.666352237949948, 47.575030203479805], [7.666343202622125, 47.57503385461702], [7.666334113861814, 47.57503744290224], [7.66632497170748, 47.57504097732909], [7.666315776120708, 47.57504444890388], [7.666306540430498, 47.57504786659424], [7.666297264598437, 47.57505122140653], [7.666287935334008, 47.57505451336674], [7.666278552675657, 47.57505775146853], [7.666269129875516, 47.57506092669223], [7.666259666933628, 47.5750640390378], [7.666250163850013, 47.57506708850525], [7.666240607372572, 47.57507008411421], [7.666231010753444, 47.57507301684504], [7.666221387283225, 47.575075886671726], [7.666211710380828, 47.575078693646226], [7.666201993336836, 47.575081437742604], [7.666192249441826, 47.5750841189348], [7.666182465405289, 47.57508673724879], [7.666172641265644, 47.575089301678226], [7.666162776946115, 47.57509179423585], [7.666152885775688, 47.57509422388924], [7.666142954463839, 47.575096590664444], [7.666132996301166, 47.57509889453541], [7.666123011287689, 47.57510113550215], [7.666112986094488, 47.57510330459704], [7.666102934088948, 47.57510541978129], [7.666092855194308, 47.575107463067724], [7.666082736158446, 47.57510944347582], [7.6660726035625, 47.57511136095366], [7.666062444115956, 47.5751132155273], [7.66605225778045, 47.575114998203], [7.666042044594417, 47.575116717974446], [7.666031804557884, 47.57511837484156], [7.666021537632507, 47.575119959810785], [7.666011257147257, 47.575121481849706], [7.666000963102188, 47.575122940958394], [7.665990628916195, 47.5751243371887], [7.665980294422623, 47.575125661469144], [7.665969933040401, 47.57512691385165], [7.6659595580985, 47.57512810330385], [7.66594916959695, 47.57512922982572], [7.66593875424523, 47.57513029344327], [7.665928338586133, 47.57513128511093], [7.665917896038574, 47.5751322048806], [7.665907453222088, 47.57513306169398], [7.665896983555578, 47.575133855603035], [7.665886513581851, 47.57513457756214], [7.665876043339323, 47.575135236564996], [7.665865546208519, 47.575135823669804], [7.665855048770625, 47.57513633882476], [7.665844551102395, 47.575136800017056], [7.665834039798229, 47.57513718029176], [7.665823528263806, 47.575137506603745], [7.665813003093529, 47.57513775199815], [7.665802477654713, 47.575137934436306], [7.665791965237971, 47.57513805389217], [7.665781439223855, 47.57513810142406], [7.665770912941309, 47.575138085999676], [7.665760386352046, 47.57513799862539], [7.665236212299106, 47.57507791754647], [7.664923480131216, 47.575574771273295], [7.662904689610984, 47.57513908632158], [7.662376588374358, 47.57472855157363], [7.661939582043425, 47.57409139627968], [7.661540792985151, 47.57389517200197], [7.662418540336723, 47.57280945848315], [7.661452791692772, 47.57241597582328], [7.661874804015787, 47.5719786754629], [7.661205610501399, 47.57160451534138], [7.660904404070611, 47.57142769930622], [7.660629204452879, 47.57118633000132], [7.660223686314862, 47.5713980503945], [7.659999706528038, 47.57108905729093], [7.659703679785796, 47.57068234010785], [7.659469147009049, 47.570240133158514], [7.65896709569345, 47.569641690196185], [7.658644938381578, 47.569255876023696], [7.658537106241807, 47.56885246004643], [7.65739950559559, 47.56768691460546], [7.656752043812399, 47.56640653429318], [7.656485298326936, 47.565754962260606], [7.65555935952642, 47.564806082684235], [7.654528263419518, 47.56383328742893], [7.653702198910167, 47.56299699748064], [7.653158280704233, 47.56256061849982], [7.652961450203653, 47.56246748241492], [7.652946339968153, 47.56246028828197], [7.652931295992945, 47.562453049056316], [7.652916318169567, 47.56244573775702], [7.652901393319129, 47.562438381389555], [7.652886521369335, 47.5624309619666], [7.652871728931149, 47.562423488432884], [7.652856976142417, 47.56241596086191], [7.652842302865326, 47.56240837918027], [7.652827695776362, 47.562400734418745], [7.652813141660443, 47.562393044589214], [7.652798653732694, 47.56238529167992], [7.652784232029264, 47.56237748468444], [7.652769876550169, 47.56236962360289], [7.652755574008068, 47.56236170845971], [7.652741350977693, 47.56235373920608], [7.652727194207832, 47.56234572486006], [7.652713090338865, 47.56233764745889], [7.652699065981676, 47.56232951594722], [7.652685107885024, 47.56232133934331], [7.652671215976682, 47.56231309965981], [7.652657390328891, 47.56230481488407], [7.652643630905555, 47.56229647602248], [7.652629950994032, 47.5622880830506], [7.652616337306971, 47.56227963599286], [7.652602789880493, 47.56227114384297], [7.6525893086785, 47.56226259760735], [7.652575907024435, 47.562254006255166], [7.652562571558762, 47.56224535182357], [7.652549315677125, 47.562236661269225], [7.652536125983898, 47.56222790763551], [7.652523002551263, 47.56221910890976], [7.652509958666565, 47.56221026506763], [7.652371190532446, 47.56211561820269], [7.652650509352553, 47.56178240854308], [7.651759249905971, 47.561440420938865], [7.650356836688897, 47.560902268989786], [7.649310423690572, 47.56041467528875], [7.648903479411276, 47.56022504996199], [7.648284089967041, 47.55993641637489], [7.647282236286412, 47.56025612787275], [7.646876878633484, 47.56038548247105], [7.646512086881657, 47.5605018841458], [7.646072799091885, 47.56072225916866], [7.645081867981997, 47.561001325309675], [7.644057770950269, 47.56128970502422], [7.641267117127715, 47.5612696131529], [7.64010127142483, 47.56200434753684], [7.638338434208571, 47.56323158498269], [7.636126800612454, 47.56392261410081], [7.635285815739975, 47.56287506398052], [7.634665193643137, 47.56210195785107], [7.633964701227995, 47.56122934073381], [7.632735951532068, 47.5614946067508], [7.632602425409142, 47.56151216025068], [7.632997025863423, 47.56254271385113], [7.63372698665657, 47.56444902540463], [7.634148504494272, 47.56554976088109], [7.631348578002402, 47.56795173971088], [7.630957899358289, 47.56774557544418], [7.630432074827664, 47.56747597510192], [7.629938228318647, 47.56722863320769], [7.629347742575812, 47.566945328798], [7.626579815395432, 47.56945583613398], [7.625602466938664, 47.56899200348708], [7.625503161004753, 47.56908786489473], [7.625734218589588, 47.56919749582521], [7.624974487611956, 47.569930900305536], [7.624003115872857, 47.56899425477581], [7.623999649248939, 47.568990959605486], [7.623996103047463, 47.568987709530234], [7.623992490494977, 47.56898448654159], [7.623988811622735, 47.568981299633215], [7.623985053172953, 47.5689781578199], [7.62398122840343, 47.56897505208681], [7.623977337314169, 47.56897198243403], [7.623973379936425, 47.56896895785505], [7.623969356238939, 47.568965969356356], [7.623965266221726, 47.568963016937836], [7.623961109947285, 47.56896011858689], [7.623956887353109, 47.56895725631611], [7.623952611728246, 47.56895443010443], [7.623948256557115, 47.56895165798137], [7.623943861675587, 47.56894893088986], [7.623939387185287, 47.56894623989969], [7.62393485972679, 47.568943602955834], [7.623930279237592, 47.568941002071014], [7.623925645780183, 47.56893845523248], [7.623920946065526, 47.56893596246146], [7.623916193320164, 47.56893350574939], [7.623911387606578, 47.56893110308365], [7.623906542182543, 47.56892874544937], [7.623901630501246, 47.56892644188257], [7.623896665820452, 47.56892418336835], [7.623891661460446, 47.56892197887928], [7.623886604132168, 47.568919828436506], [7.623881507093407, 47.56891772302514], [7.623876357086373, 47.568915671660065], [7.62387115411104, 47.56891367434124], [7.623865924745466, 47.56891173102639], [7.623860642411574, 47.568909841757744], [7.623855320398383, 47.568908006514214], [7.623849958674658, 47.56890621630212], [7.623844557302839, 47.568904489108746], [7.623839116251689, 47.56890281594044], [7.623833635521188, 47.56890119679721], [7.623828128400351, 47.5688996316579], [7.623822581631362, 47.568898129537324], [7.623817008472014, 47.56889668142064], [7.623811395633252, 47.568895287329056], [7.623805769693122, 47.56889394722022], [7.623800090815763, 47.568892670151165], [7.623794398836989, 47.56889144706496], [7.623788680498996, 47.568890286976256], [7.62378293577054, 47.56888918089145], [7.623777164651601, 47.5688881288106], [7.623771367173394, 47.56888713972722], [7.62376555662491, 47.568886213620296], [7.623759719685888, 47.568885341517195], [7.623753869676562, 47.56888453239057], [7.623747993276666, 47.5688837772678], [7.623742103806421, 47.568883085121406], [7.623736214554823, 47.568882455930286], [7.623730298912595, 47.568881880743035], [7.623724370199962, 47.56888136853221], [7.623718428416906, 47.56888091929776], [7.623712486821197, 47.56888052402493], [7.623706532155019, 47.568880191728475], [7.623700564418351, 47.5688799224084], [7.623694610157996, 47.56887970702883], [7.623688629538099, 47.56887955464678], [7.623682662425681, 47.56887946519887], [7.623676682242683, 47.56887943872731], [7.62367071553593, 47.56887946619628], [7.623664735789765, 47.568879565635264], [7.623658769488593, 47.5688797100211], [7.623652803436984, 47.56887992635586], [7.623646837572516, 47.56888019665225], [7.623640885246588, 47.568880538876414], [7.623634946365579, 47.56888092604744], [7.623629007734041, 47.56888138516741], [7.623623082578594, 47.56888189822786], [7.6236171709304, 47.56888247422246], [7.623611259469231, 47.56888310417871], [7.623605374835489, 47.56888380604162], [7.623599503646566, 47.568884552851415], [7.623593659285034, 47.56888537156792], [7.623587828399462, 47.56888624422495], [7.623582010989853, 47.568887170822464], [7.623576220376378, 47.56888816033308], [7.623570443270006, 47.56888921277786], [7.623564706217575, 47.568890319120975], [7.623558982672214, 47.56889148839826], [7.623553285891736, 47.56889271159501], [7.623547615876125, 47.56889398871115], [7.623541985945576, 47.56889532871931], [7.623536369490839, 47.56889672266799], [7.623530793121126, 47.56889817950866], [7.623525256805246, 47.568899690247704], [7.623519747254159, 47.568901254906194], [7.623514277756872, 47.56890287346301], [7.623508835024349, 47.568904545939354], [7.623503432376781, 47.56890628130769], [7.623498069751799, 47.56890806158075], [7.623492760500763, 47.56890990472474], [7.623487478014443, 47.56891180178822], [7.623482235550675, 47.56891374375645], [7.623477046429652, 47.56891573960197], [7.623471897393497, 47.568917798339555], [7.623466801668899, 47.5689199019608], [7.623461745966821, 47.56892205048677], [7.623456730349582, 47.56892426190485], [7.623451781332905, 47.56892651818554], [7.623446872369882, 47.56892882836462], [7.623442016718377, 47.56893118342739], [7.623437214378375, 47.56893358337388], [7.623432465381046, 47.56893603719775], [7.62342776972638, 47.56893854489896], [7.623423140641077, 47.56894108846915], [7.623418551609386, 47.56894368593778], [7.623414029178229, 47.5689463282691], [7.623409573347581, 47.56894901546307], [7.623405157539375, 47.56895174756185], [7.623400821620723, 47.568954524502225], [7.623396539013553, 47.56895734632635], [7.623392323006891, 47.568960213013135], [7.623388173569587, 47.56896311556899], [7.623384077443762, 47.56896606300861], [7.623380061207486, 47.56896905528984], [7.623376098251543, 47.568972083461205], [7.623372215185151, 47.56897515647421], [7.623368385399085, 47.56897826537736], [7.623364635471441, 47.568981410128494], [7.623360952113172, 47.56898459074873], [7.623357348644485, 47.56898781621058], [7.623353811714035, 47.56899106854794], [7.623350341384123, 47.568994365748], [7.622691495412724, 47.56963034630994], [7.621970364255347, 47.570712355516186]]], ""type"": ""Polygon""}";1;OSNachfuehrung[0];;1;real;1;nein;0;BS0000000000;PLZOrt;Ersterfassung PLZOrtschaft;1;gueltig;2008-01-04T00:00:00+00:00;Riehen
